Depth,GR,MUD_VOLUME,TVD
1747.9352,134.4721,0.8129,1747.9352
1748.0851,135.10399999999998,0.8538,1748.0851
1748.235,135.3398,0.8998,1748.235
1748.3849,135.361,0.927,1748.3849
1748.5348,135.0744,0.9345,1748.5348
1748.6847,134.688,0.9371,1748.6847
1748.8346,134.975,0.9377,1748.8346
1748.9845,136.0547,0.9387,1748.9845
1749.1344,136.2274,0.9375,1749.1344
1749.2843,134.0816,0.9393,1749.2843
1749.4342,130.864,0.9303,1749.4342
1749.5841,129.3247,0.9351,1749.5841
1749.734,131.0373,0.9518,1749.734
1749.8839,135.1393,0.9656,1749.8839
1750.0338,139.3963,0.9558,1750.0338
1750.1837,141.9645,0.9452,1750.1837
1750.3336,142.6128,0.9308,1750.3336
1750.4835,142.6269,0.911,1750.4835
1750.6334,142.6242,0.8939,1750.6334
1750.7833,142.0262,0.8801,1750.7833
1750.9332,140.7336,0.8161,1750.9332
1751.0831,139.7911,0.8518,1751.0831
1751.233,139.7978,0.9139,1751.233
1751.3829,139.7979,0.947,1751.3829
1751.5328,138.2383,0.9518,1751.5328
1751.6827,134.637,0.9449,1751.6827
1751.8326,130.4622,0.9176,1751.8326
1751.9825,127.9577,0.9117,1751.9825
1752.1324,128.0728,0.9264,1752.1324
1752.2823,129.6796,0.9585,1752.2823
1752.4322,131.0072,0.9833,1752.4323
1752.5821,131.7568,0.9873,1752.5822
1752.7320000000002,132.7485,0.9793,1752.7321
1752.8819,134.2998,0.9693,1752.882
1753.0318,135.6707,0.9573,1753.0319
1753.1817,135.7886,0.9503,1753.1816
1753.3316,134.888,0.9401,1753.3315
1753.4815,133.7944,0.9218,1753.4814
1753.6314,132.9582,0.9012,1753.6313
1753.7813,132.3777,0.9005,1753.7813
1753.9312,131.5052,0.9262,1753.9312
1754.0811,131.0621,0.9465,1754.0811
1754.231,132.309,0.9678,1754.231
1754.3809,135.7162,0.9792,1754.3809
1754.5308,139.2492,0.9689,1754.5308
1754.6807,139.8394,0.9052,1754.6807
1754.8306,136.3601,0.8647,1754.8306
1754.9805,131.0296,0.8332,1754.9805
1755.1304,126.8342,0.8329,1755.1304
1755.2803,124.2157,0.8511,1755.2803
1755.4302,122.4996,0.8599,1755.4302
1755.5801,119.6449,0.8506,1755.5801
1755.73,113.8432,0.8003,1755.73
1755.8799,103.8334,0.7067,1755.8799
1756.0298,90.2382,0.5927,1756.0298
1756.1797,77.5068,0.2668,1756.1797
1756.3296,68.3939,0.2026,1756.3296
1756.4795,64.8851,0.1717,1756.4795
1756.6294,72.6846,0.1513,1756.6294
1756.7793,81.4106,0.1705,1756.7793
1756.9292,83.9836,0.1706,1756.9292
1757.0791,79.4859,0.1499,1757.0791
1757.229,72.0022,0.123,1757.229
1757.3789,66.5253,0.1017,1757.3789
1757.5288,63.8986,0.0886,1757.5288
1757.6787,62.4594,0.0828,1757.6787
1757.8286,60.9849,0.08,1757.8286
1757.9785,59.347,0.0749,1757.9785
1758.1284,57.9742,0.0678,1758.1284
1758.2783,56.9873,0.0631,1758.2783
1758.4282,56.6291,0.0641,1758.4282
1758.5781,57.2117,0.0707,1758.5781
1758.7279999999996,58.9476,0.081,1758.7279999999996
1758.8779,61.6856,0.0917,1758.8779
1759.0278,64.9249,0.1004,1759.0278
1759.1777,68.3505,0.1106,1759.1777
1759.3276,72.1912,0.1279,1759.3276
1759.4775,77.4379,0.16399999999999998,1759.4775
1759.6274,85.2237,0.2653,1759.6274
1759.7773,95.3474,0.5126,1759.7773
1759.9272,105.8225,0.6509,1759.9272
1760.0771,114.144,0.7377,1760.0771
1760.227,118.8824,0.8077,1760.2271
1760.3769,120.2522,0.8582,1760.3770000000004
1760.5268,119.8231,0.8801,1760.5269
1760.6767,119.4776,0.887,1760.6768
1760.8266,120.036,0.889,1760.8267
1760.9765,120.7243,0.8859999999999999,1760.9764
1761.1264,120.5761,0.8796,1761.1263
1761.2763,120.1523,0.8809999999999999,1761.2762
1761.4262,120.5789,0.8966,1761.4261
1761.5761,122.0287,0.9124,1761.576
1761.726,124.1638,0.9161,1761.726
1761.8759,126.5644,0.9074,1761.8759
1762.0258,128.4771,0.8887,1762.0258
1762.1757,128.8599,0.8759999999999999,1762.1757
1762.3256,127.5976,0.8805,1762.3256
1762.4755,126.2014,0.8909999999999999,1762.4755
1762.6254,125.5506,0.8891,1762.6254
1762.7753,124.203,0.8762,1762.7753
1762.9252,120.7297,0.846,1762.9252
1763.0751,116.4131,0.8002,1763.0751
1763.225,113.9985,0.7379,1763.225
1763.3749,114.403,0.7396,1763.3749
1763.5248,115.9046,0.7588,1763.5248
1763.6747,116.1436,0.7691,1763.6747
1763.8246,113.2026,0.7402,1763.8246
1763.9745,107.5618,0.6754,1763.9745
1764.1244,101.9639,0.6265,1764.1244
1764.2743,98.9797,0.5441,1764.2743
1764.4242,99.8279,0.4289,1764.4242
1764.5741,104.2356,0.4977,1764.5741
1764.724,110.5875,0.6056,1764.724
1764.8739,116.8704,0.657,1764.8739
1765.0238,121.5165,0.6852,1765.0238
1765.1737,120.9457,0.6629,1765.1737
1765.3236,117.1293,0.6223,1765.3236
1765.4735,126.7524,0.6343,1765.4735
1765.6234,133.7772,0.6571,1765.6234
1765.7733,136.0753,0.6158,1765.7733
1765.9232,138.13299999999998,0.6524,1765.9232
1766.0731,140.2643,0.6862,1766.0731
1766.223,141.2258,0.6925,1766.223
1766.3729,141.1345,0.6729999999999999,1766.3729
1766.5228,141.95600000000005,0.6602,1766.5228
1766.6727,144.2236,0.6704,1766.6727
1766.8226,145.1482,0.6771,1766.8226
1766.9725,142.7698,0.6623,1766.9725
1767.1224,139.2609,0.6474,1767.1224
1767.2723,137.5202,0.6467,1767.2723
1767.4222,137.3156,0.6348,1767.4222
1767.5721,136.6071,0.6558,1767.5721
1767.7220000000002,135.5105,0.6683,1767.7220000000002
1767.8719,136.5527,0.6683,1767.8719
1768.0218,140.6314,0.6616,1768.0219
1768.1717,145.3201,0.6583,1768.1718
1768.3216,147.819,0.7133,1768.3217
1768.4715,147.8582,0.7287,1768.4716
1768.6214,146.8674,0.7312,1768.6215
1768.7713,145.7206,0.7162,1768.7712
1768.9212,144.4223,0.6858,1768.9211
1769.0711,143.0904,0.6602,1769.071
1769.221,142.3203,0.6683,1769.2209
1769.3709,142.4785,0.7125,1769.3708
1769.5208,143.6607,0.7633,1769.5208
1769.6707,146.099,0.7884,1769.6707
1769.8206,149.8125,0.7727,1769.8206
1769.9705,153.7324,0.7761,1769.9705
1770.1204,155.9987,0.7354,1770.1204
1770.2703,155.8102,0.7120000000000001,1770.2703
1770.4202,153.8843,0.6859,1770.4202
1770.5701,150.9938,0.6633,1770.5701
1770.72,148.3169,0.6579999999999999,1770.72
1770.8699,148.472,0.6799,1770.8699
1771.0198,153.1824,0.7253,1771.0198
1771.1697,160.1781,0.7829,1771.1697
1771.3196,164.5052,0.8136,1771.3196
1771.4695,163.5182,0.8238,1771.4695
1771.6194,159.2697,0.7959999999999999,1771.6194
1771.7693,155.1939,0.7555,1771.7693
1771.9192,152.5467,0.7187,1771.9192
1772.0691,150.5849,0.6889,1772.0691
1772.219,148.87,0.6715,1772.219
1772.3689,147.8622,0.6682,1772.3689
1772.5188,147.5087,0.6619,1772.5188
1772.6687,147.3108,0.6391,1772.6687
1772.8186,147.153,0.6148,1772.8186
1772.9685,146.04399999999995,0.6029,1772.9685
1773.1184,142.5002,0.5862,1773.1184
1773.2683,137.0571,0.5617,1773.2683
1773.4182,132.743,0.556,1773.4182
1773.5681,131.8976,0.593,1773.5681
1773.7179999999996,133.8629,0.6579999999999999,1773.7179999999996
1773.8679,135.1265,0.6919,1773.8679
1774.0178,130.7679,0.6546,1774.0178
1774.1677,123.1797,0.5935,1774.1677
1774.3176,129.9176,0.603,1774.3176
1774.4675,135.3812,0.6115,1774.4675
1774.6174,137.5834,0.6158,1774.6174
1774.7673,138.607,0.6246,1774.7673
1774.9172,138.9068,0.7673,1774.9172
1775.0671,139.1658,0.825,1775.0671
1775.217,137.6989,0.8726,1775.217
1775.3669,132.6336,0.8618,1775.3669
1775.5168,125.7508,0.7626,1775.5168
1775.6667,121.2712,0.7287,1775.6667
1775.8166,120.2104,0.7568,1775.8167
1775.9665,120.3027,0.7862,1775.9666
1776.1164,120.9556,0.7805,1776.1165
1776.2663,122.8632,0.7546,1776.2664
1776.4162,125.3528,0.7346,1776.4163
1776.5661,126.1823,0.7263,1776.566
1776.716,124.5978,0.7271,1776.7159
1776.8659,121.7294,0.7248,1776.8658
1777.0158,118.8327,0.7111,1777.0157
1777.1657,116.884,0.6894,1777.1656
1777.3156,115.9268,0.662,1777.3156
1777.4655,113.9911,0.6119,1777.4655
1777.6154,107.7133,0.5204,1777.6154
1777.7653,95.8874,0.3979,1777.7653
1777.9152,81.8168,0.2787,1777.9152
1778.0651,71.0382,0.2016,1778.0651
1778.215,67.4548,0.1864,1778.215
1778.3649,72.1918,0.2263,1778.3649
1778.5148,83.5923,0.3003,1778.5148
1778.6647,96.6147,0.3783,1778.6647
1778.8146,104.5043,0.4186,1778.8146
1778.9645,103.0113,0.3906,1778.9645
1779.1144,94.2868,0.33,1779.1144
1779.2643,85.45200000000001,0.2983,1779.2643
1779.4142,82.4517,0.311,1779.4142
1779.5641,85.8507,0.3486,1779.5641
1779.714,92.0964,0.3888,1779.714
1779.8639,98.3261,0.4282,1779.8639
1780.0138,104.5933,0.4857,1780.0138
1780.1637,111.4634,0.5721,1780.1637
1780.3136,118.1629,0.6744,1780.3136
1780.4635,123.0937,0.7651,1780.4635
1780.6134,124.9659,0.8083,1780.6134
1780.7633,123.9981,0.7847,1780.7633
1780.9132,121.6514,0.7152,1780.9132
1781.0631,119.6839,0.6321,1781.0631
1781.213,119.2211,0.564,1781.213
1781.3629,121.256,0.547,1781.3629
1781.5128,126.0023,0.5931,1781.5128
1781.6627,131.3687,0.6709999999999999,1781.6627
1781.8126,134.5882,0.7122,1781.8126
1781.9625,134.5019,0.6996,1781.9625
1782.1124,133.3221,0.6826,1782.1124
1782.2623,132.3357,0.6847,1782.2623
1782.4122,131.2566,0.7017,1782.4122
1782.5621,128.686,0.6970000000000001,1782.5621
1782.7120000000002,123.7653,0.6513,1782.7120000000002
1782.8619,117.8281,0.5734,1782.8619
1783.0118,112.1611,0.4857,1783.0118
1783.1617,107.5068,0.4262,1783.1617
1783.3116,104.5247,0.4232,1783.3116
1783.4615,104.2792,0.4676,1783.4615
1783.6114,103.4339,0.4999,1783.6115
1783.7613,101.4573,0.5077,1783.7614
1783.9112,111.791,0.5922,1783.9113
1784.0611,119.4484,0.6318,1784.0612
1784.211,122.0493,0.6149,1784.2111
1784.3609,124.3115,0.6298,1784.3608
1784.5108,127.8254,0.6907,1784.5107
1784.6607,131.1999,0.7428,1784.6606
1784.8106,132.276,0.7515,1784.8105
1784.9605,129.6971,0.7365,1784.9604
1785.1104,125.0016,0.7411,1785.1104
1785.2603,121.9145,0.78,1785.2603
1785.4102,122.8202,0.8393,1785.4102
1785.5601,126.7426,0.8977,1785.5601
1785.71,129.9054,0.9358,1785.71
1785.8599,129.1169,0.8818,1785.8599
1786.0098,124.2014,0.7644,1786.0098
1786.1597,117.7834,0.6779,1786.1597
1786.3096,113.0292,0.6695,1786.3096
1786.4595,111.1219,0.7088,1786.4595
1786.6094,111.4471,0.743,1786.6094
1786.7593,113.2248,0.7428,1786.7593
1786.9092,116.1596,0.7181,1786.9092
1787.0591,119.906,0.698,1787.0591
1787.2089999999996,123.6609,0.6986,1787.2089999999996
1787.3589,126.876,0.7163,1787.3589
1787.5088,129.9076,0.7478,1787.5088
1787.6587,133.3878,0.7959,1787.6587
1787.8086,137.2392,0.7982,1787.8086
1787.9585,140.7384,0.7844,1787.9585
1788.1084,143.0867,0.779,1788.1084
1788.2583,143.6446,0.8001,1788.2583
1788.4082,141.6143,0.8394,1788.4082
1788.5581,136.4433,0.8669,1788.5581
1788.708,128.713,0.7904,1788.708
1788.8579,119.9118,0.6727,1788.8579
1789.0078,111.2957,0.5795,1789.0078
1789.1577,103.5616,0.4985,1789.1577
1789.3076,97.793,0.4241,1789.3076
1789.4575,95.9365,0.37,1789.4575
1789.6074,98.8339,0.3531,1789.6074
1789.7573,103.495,0.3706,1789.7573
1789.9072,104.43,0.3905,1789.9072
1790.0571,98.747,0.3823,1790.0571
1790.207,90.079,0.3593,1790.207
1790.3569,86.7079,0.3521,1790.3569
1790.5068,93.9009,0.3827,1790.5068
1790.6567,108.5194,0.4668,1790.6567
1790.8066,122.7442,0.5869,1790.8066
1790.9565,131.1347,0.6932,1790.9565
1791.1064,133.1467,0.7443,1791.1064
1791.2563,131.0945,0.7488,1791.2563
1791.4062,127.777,0.7238,1791.4063
1791.5561,125.9518,0.6836,1791.5562
1791.706,126.5723,0.6501,1791.7061
1791.8559,128.2372,0.6295,1791.856
1792.0058,129.6805,0.6195,1792.0059
1792.1557,130.5503,0.6164,1792.1556
1792.3056,129.9105,0.6011,1792.3055
1792.4555,124.0834,0.5249,1792.4554
1792.6054,115.4226,0.4361,1792.6053
1792.7553,119.1792,0.4773,1792.7552
1792.9052,120.5232,0.5048,1792.9052
1793.0551,119.5881,0.5112,1793.0551
1793.205,121.1822,0.5311,1793.205
1793.3549,124.42,0.5632,1793.3549
1793.5048,125.9016,0.5759,1793.5048
1793.6547,122.666,0.5279,1793.6547
1793.8046,114.0941,0.4254,1793.8046
1793.9545,103.0898,0.3224,1793.9545
1794.1044,93.6183,0.2548,1794.1044
1794.2543,86.7761,0.22,1794.2543
1794.4042,81.6533,0.2043,1794.4042
1794.5541,77.8632,0.1975,1794.5541
1794.704,76.3956,0.2003,1794.704
1794.8539,78.1616,0.2223,1794.8539
1795.0038,82.06,0.2594,1795.0038
1795.1537,85.5181,0.2991,1795.1537
1795.3036,87.6198,0.34,1795.3036
1795.4535,90.4577,0.3826,1795.4535
1795.6034,95.7016,0.4146,1795.6034
1795.7533,100.5223,0.4198,1795.7533
1795.9032,100.1293,0.3844,1795.9032
1796.0531,93.7068,0.3189,1796.0531
1796.203,85.685,0.2598,1796.203
1796.3529,81.3264,0.2273,1796.3529
1796.5028,82.9062,0.2249,1796.5028
1796.6527,89.4681,0.261,1796.6527
1796.8026,98.9586,0.3404,1796.8026
1796.9525,109.2152,0.452,1796.9525
1797.1024,117.7698,0.5665,1797.1024
1797.2523,122.9226,0.6489,1797.2523
1797.4022,125.1185,0.6846,1797.4022
1797.5521,126.4667,0.6926,1797.5521
1797.7020000000002,128.3144,0.7057,1797.7020000000002
1797.8519,130.4175,0.7340000000000001,1797.8519
1798.0018,132.0804,0.7516,1798.0018
1798.1517,132.4531,0.7324,1798.1517
1798.3016,129.7053,0.6656,1798.3016
1798.4515,121.2788,0.5504,1798.4515
1798.6014,106.7403,0.4122,1798.6014
1798.7513,89.4677,0.29,1798.7513
1798.9012,75.2423,0.2234,1798.9012
1799.0511,69.1467,0.2279,1799.0511
1799.201,72.4845,0.2874,1799.201
1799.3509,82.2868,0.3702,1799.351
1799.5008,93.4065,0.4554,1799.5009
1799.6507,101.5142,0.527,1799.6508
1799.8006,104.9935,0.5558,1799.8007
1799.9505,105.0794,0.5294,1799.9504
1800.1004,103.7205,0.4829,1800.1003
1800.2503,101.8492,0.4762,1800.2502
1800.4002,99.0959,0.5088,1800.4001
1800.5501,95.8631,0.5288,1800.55
1800.7,94.7078,0.5287,1800.7
1800.8499,97.3792,0.551,1800.8499
1800.9998,102.9674,0.6092,1800.9998
1801.1497,109.1902,0.6543,1801.1497
1801.2996,114.0352,0.6549,1801.2996
1801.4495,115.6123,0.6222,1801.4495
1801.5994,112.5124,0.5664,1801.5994
1801.7493,105.7744,0.4895,1801.7493
1801.8992,98.1607,0.4,1801.8992
1802.0491,89.9143,0.3184,1802.0491
1802.199,83.6678,0.2793,1802.199
1802.3489,87.7367,0.3125,1802.3489
1802.4988,91.1668,0.3481,1802.4988
1802.6487,92.1936,0.3638,1802.6487
1802.7986,92.9278,0.3761,1802.7986
1802.9485,93.9224,0.4015,1802.9485
1803.0984,95.3303,0.4497,1803.0984
1803.2483,97.2517,0.5123,1803.2483
1803.3982,99.3496,0.5757,1803.3982
1803.5481,101.3971,0.6308,1803.5481
1803.698,103.9046,0.6666,1803.698
1803.8479,107.651,0.6855,1803.8479
1803.9978,112.3246,0.7047,1803.9978
1804.1477,116.774,0.7412,1804.1477
1804.2976,120.4815,0.9509,1804.2976
1804.4475,123.0103,0.9563,1804.4475
1804.5974,123.517,0.9376,1804.5974
1804.7473,121.7799,0.9137,1804.7473
1804.8972,118.6158,0.9072,1804.8972
1805.0471,114.8113,0.9165,1805.0471
1805.197,110.4829,0.9191,1805.197
1805.3469,105.7861,0.9011,1805.3469
1805.4968,100.7851,0.8788,1805.4968
1805.6467,94.7646,0.8719,1805.6467
1805.7966,87.2151,0.8125,1805.7966
1805.9465,79.4483,0.6699,1805.9465
1806.0964,73.7678,0.5603,1806.0964
1806.2463,71.1328,0.4796,1806.2463
1806.3962,70.8521,0.4263,1806.3962
1806.5461,72.0821,0.4054,1806.5461
1806.696,74.8451,0.4304,1806.696
1806.8459,79.2754,0.5131,1806.8459
1806.9958,84.2321,0.6402,1806.9958
1807.1457,87.4179,0.7437,1807.1458
1807.2956,87.1641,0.7463,1807.2957
1807.4455,84.0352,0.6692,1807.4456
1807.5954,80.3375,0.5967,1807.5955
1807.7453,77.9873,0.5721,1807.7452
1807.8952,77.544,0.588,1807.8951
1808.0451,78.8578,0.6184,1808.045
1808.195,80.9324,0.6379,1808.1949
1808.3449,82.2482,0.632,1808.3448
1808.4948,81.8864,0.6048,1808.4948
1808.6447,80.3028,0.5774,1808.6447
1808.7946,78.7166,0.5696,1808.7946
1808.9445,78.2366,0.5897,1808.9445
1809.0944,79.3224,0.6276,1809.0944
1809.2443,81.5342,0.6616,1809.2443
1809.3942,83.7939,0.6762,1809.3942
1809.5441,84.975,0.6682,1809.5441
1809.694,84.7566,0.6499,1809.694
1809.8439,83.2694,0.6306,1809.8439
1809.9938,80.9693,0.6078,1809.9938
1810.1437,78.6425,0.5691,1810.1437
1810.2936,76.6166,0.5117,1810.2936
1810.4435,74.2909,0.4555,1810.4435
1810.5934,70.9099,0.4089,1810.5934
1810.7433,66.4629,0.3701,1810.7433
1810.8932,60.94300000000001,0.3433,1810.8932
1811.0431,56.649,0.3443,1811.0431
1811.193,60.1004,0.4279,1811.193
1811.3429,63.7845,0.5393,1811.3429
1811.4928,65.7963,0.6241,1811.4928
1811.6427,66.8951,0.67,1811.6427
1811.7926,66.0565,0.6672,1811.7926
1811.9425,62.4829,0.6371,1811.9425
1812.0924,57.1594,0.5936,1812.0924
1812.2423,52.9429,0.5264,1812.2423
1812.3922,51.9592,0.476,1812.3922
1812.5421,53.4141,0.4598,1812.5421
1812.692,54.8821,0.4742,1812.692
1812.8419,55.3719,0.5024,1812.8419
1812.9918,55.7382,0.5344,1812.9918
1813.1417,56.7325,0.5601,1813.1417
1813.2916,58.2389,0.5733,1813.2916
1813.4415,60.1957,0.5803,1813.4415
1813.5914,63.4542,0.5914,1813.5914
1813.7413,68.2896,0.6049,1813.7413
1813.8912,72.9893,0.6073,1813.8912
1814.0411,74.8839,0.588,1814.0411
1814.191,72.3039,0.5448,1814.191
1814.3409,66.1019,0.4925,1814.3409
1814.4908,59.4363,0.4553,1814.4908
1814.6407,55.4423,0.4525,1814.6407
1814.7906,54.8059,0.4821,1814.7906
1814.9405,55.3443,0.51,1814.9406
1815.0904,55.0771,0.4992,1815.0905
1815.2403,54.6369,0.4481,1815.2404
1815.3902,55.3168,0.3853,1815.3903
1815.5401,56.6051,0.3322,1815.54
1815.69,56.9139,0.2902,1815.6899
1815.8399,56.0323,0.2624,1815.8398
1815.9898,55.5716,0.259,1815.9897
1816.1397,56.7851,0.2809,1816.1396
1816.2896,58.8873,0.3157,1816.2896
1816.4395,59.8274,0.3541,1816.4395
1816.5894,58.7724,0.3912,1816.5894
1816.7393,57.5089,0.4184,1816.7393
1816.8892,58.0129,0.4367,1816.8892
1817.0391,59.1513,0.4602,1817.0391
1817.189,58.0675,0.4843,1817.189
1817.3389,53.98,0.4802,1817.3389
1817.4888,49.1334,0.4385,1817.4888
1817.6387,46.5502,0.4001,1817.6387
1817.7886,47.4202,0.4115,1817.7886
1817.9385,51.0798,0.4713,1817.9385
1818.0884,56.1053,0.5419,1818.0884
1818.2383,61.0334,0.5864,1818.2383
1818.3882,64.8106,0.5902,1818.3882
1818.5381,66.3173,0.5451,1818.5381
1818.688,64.8328,0.457,1818.688
1818.8379,61.2677,0.3657,1818.8379
1818.9878,57.6902,0.3208,1818.9878
1819.1377,56.5049,0.3561,1819.1377
1819.2876,58.7713,0.4506,1819.2876
1819.4375,63.2363,0.555,1819.4375
1819.5874,66.8577,0.6189,1819.5874
1819.7373,66.0359,0.6024,1819.7373
1819.8872,62.7404,0.5456,1819.8872
1820.0371,66.0311,0.5333,1820.0371
1820.187,68.2455,0.5132,1820.187
1820.3369,67.9579,0.5033,1820.3369
1820.4868,67.3859,0.5261,1820.4868
1820.6367,66.5727,0.5596,1820.6367
1820.7866,64.2995,0.5733,1820.7866
1820.9365,60.3823,0.5651,1820.9365
1821.0864,56.1992,0.5464,1821.0864
1821.2363,53.387,0.5261,1821.2363
1821.3862,52.0914,0.5102,1821.3862
1821.5361,51.1901,0.4966,1821.5361
1821.686,50.5097,0.4901,1821.686
1821.8359,50.9103,0.4898,1821.8359
1821.9858,53.6713,0.4895,1821.9858
1822.1357,59.0624,0.4965,1822.1357
1822.2856,65.3705,0.522,1822.2856
1822.4355,70.2969,0.5584,1822.4355
1822.5854,72.3493,0.5725,1822.5854
1822.7353,71.7431,0.5452,1822.7354
1822.8852,69.697,0.4964,1822.8853
1823.0351,67.0262,0.4591,1823.0352
1823.185,63.9691,0.4523,1823.1851
1823.3349,60.5756,0.4779,1823.335
1823.4848,57.2547,0.5194,1823.4847
1823.6347,54.9623,0.5573,1823.6346
1823.7846,54.4136,0.5794,1823.7845
1823.9345,55.1738,0.5843,1823.9344
1824.0844,55.7273,0.5879,1824.0844
1824.2343,55.0388,0.5584,1824.2343
1824.3842,53.9309,0.4738,1824.3842
1824.5341,54.2646,0.3995,1824.5341
1824.684,56.4115,0.3563,1824.684
1824.8339,58.6184,0.333,1824.8339
1824.9838,59.1081,0.3132,1824.9838
1825.1337,58.0371,0.3006,1825.1337
1825.2836,57.1476,0.3109,1825.2836
1825.4335,57.8771,0.3461,1825.4335
1825.5834,60.5612,0.3986,1825.5834
1825.7333,64.4963,0.4617,1825.7333
1825.8832,68.2252,0.5269,1825.8832
1826.0331,70.9014,0.5839,1826.0331
1826.183,72.6722,0.6273,1826.183
1826.3329,73.9538,0.6636,1826.3329
1826.4828,74.6085,0.6854,1826.4828
1826.6327,74.2688,0.6741,1826.6327
1826.7826,73.8332,0.6459999999999999,1826.7826
1826.9325,74.4276,0.6362,1826.9325
1827.0824,76.4213,0.6679999999999999,1827.0824
1827.2323,79.7665,0.7341,1827.2323
1827.3822,83.2345,0.8052,1827.3822
1827.5321,84.4175,0.8361,1827.5321
1827.682,81.8893,0.7871,1827.682
1827.8319,77.054,0.6856,1827.8319
1827.9818,72.6677,0.5938,1827.9818
1828.1317,69.8894,0.5454,1828.1317
1828.2816,68.4366,0.5315,1828.2816
1828.4315,68.2411,0.5241,1828.4315
1828.5814,69.3797,0.5114,1828.5814
1828.7313,71.3979,0.5027,1828.7313
1828.8812,73.4192,0.5105,1828.8812
1829.0311,73.7733,0.5165,1829.0311
1829.181,70.7498,0.4854,1829.181
1829.3309,63.8811,0.4181,1829.3309
1829.4808,56.7189,0.3547,1829.4808
1829.6307,55.0627,0.3343,1829.6307
1829.7806,52.5258,0.3211,1829.7806
1829.9305,49.5146,0.3278,1829.9305
1830.0804,47.9636,0.3417,1830.0804
1830.2303,47.4047,0.3356,1830.2303
1830.3802,46.9945,0.3016,1830.3802
1830.5301,46.6739,0.2608,1830.5302
1830.68,46.9609,0.2518,1830.6801
1830.8299,48.0992,0.2971,1830.83
1830.9798,49.744,0.379,1830.9799
1831.1297,50.9664,0.4431,1831.1298
1831.2796,50.7672,0.4567,1831.2795
1831.4295,49.3525,0.4399,1831.4294
1831.5794,47.5916,0.4194,1831.5793
1831.7293,46.0089,0.3907,1831.7292
1831.8792,45.0774,0.3494,1831.8792
1832.0291,45.2775,0.3179,1832.0291
1832.179,46.7183,0.3191,1832.179
1832.3289,48.8537,0.3436,1832.3289
1832.4788,50.9425,0.3651,1832.4788
1832.6287,52.3916,0.3664,1832.6287
1832.7786,52.63399999999999,0.34700000000000003,1832.7786
1832.9285,51.6437,0.3234,1832.9285
1833.0784,50.2495,0.3147,1833.0784
1833.2283,49.6254,0.3174,1833.2283
1833.3782,50.3777,0.3126,1833.3782
1833.5281,52.268,0.3057,1833.5281
1833.678,55.1752,0.3284,1833.678
1833.8279,59.8153,0.4028,1833.8279
1833.9778,66.9745,0.5168,1833.9778
1834.1277,75.8517,0.6436,1834.1277
1834.2776,84.2871,0.7688,1834.2776
1834.4275,90.9618,0.8729,1834.4275
1834.5774,96.1145,0.8584,1834.5774
1834.7273,100.1013,0.8329,1834.7273
1834.8772,102.0799,0.7925,1834.8772
1835.0271,100.4371,0.7441,1835.0271
1835.177,94.6237,0.6931,1835.177
1835.3269,86.1442,0.564,1835.3269
1835.4768,77.5799,0.3962,1835.4768
1835.6267,71.2191,0.3091,1835.6267
1835.7766,68.6641,0.2911,1835.7766
1835.9265,71.0035,0.331,1835.9265
1836.0764,77.7825,0.4246,1836.0764
1836.2263,86.0775,0.5657,1836.2263
1836.3762,91.4104,0.6603,1836.3762
1836.5261,90.6352,0.6689,1836.5261
1836.676,84.8659,0.5605,1836.676
1836.8259,76.824,0.4234,1836.8259
1836.9758,68.4912,0.3091,1836.9758
1837.1257,60.6634,0.2195,1837.1257
1837.2756,55.2014,0.1624,1837.2756
1837.4255,54.4529,0.1473,1837.4255
1837.5754,58.9492,0.1873,1837.5754
1837.7253,66.6628,0.2934,1837.7253
1837.8752,73.5971,0.4207,1837.8752
1838.0251,75.1774,0.469,1838.0251
1838.175,69.4526,0.4092,1838.175
1838.3249,61.5922,0.3423,1838.325
1838.4748,59.8297,0.3468,1838.4749
1838.6247,57.9374,0.3682,1838.6248
1838.7746,56.4066,0.3984,1838.7747
1838.9245,56.9614,0.4392,1838.9246
1839.0744,58.5646,0.4771,1839.0743
1839.2243,59.2959,0.4854,1839.2242
1839.3742,59.0239,0.458,1839.3741
1839.5241,59.2144,0.4242,1839.524
1839.674,60.9375,0.4222,1839.674
1839.8239,63.3856,0.4624,1839.8239
1839.9738,65.3017,0.5189,1839.9738
1840.1237,66.5819,0.5596,1840.1237
1840.2736,67.3875,0.5755,1840.2736
1840.4235,67.7362,0.5878,1840.4235
1840.5734,67.7704,0.6073,1840.5734
1840.7233,67.7499,0.6167,1840.7233
1840.8732,67.7964,0.6034,1840.8732
1841.0231,67.6343,0.5724,1841.0231
1841.173,67.3983,0.5403,1841.173
1841.3229,68.1279,0.5281,1841.3229
1841.4728,70.8515,0.5515,1841.4728
1841.6227,75.1502,0.6078,1841.6227
